id,name,position,team,draft_year,twitter_username,stats_id,weight,college,draft_round,height,rotoworld_id,nfl_id,espn_id,birthdate,status,may_16_value,trend,may_16,apr_16_value,apr_16,mar_16_value,mar_16,feb_16_value,feb_16,jan_16_value,jan_16,dec_15_value,dec_15,nov_15_value,nov_15,oct_15_value,oct_15,sept_15_value,sept_15
11182,Rex Burkhead,RB,CIN,2013,RBrex2022,26813,210,Nebraska,6,70,8466,rexburkhead/2539265,15971,646894800,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,330.5,12,350.0,35,300.0,42,300.0,54,300.0
12338,Geremy Davis,WR,NYG,2015,0,28574,217,Connecticut,6,74,10561,geremydavis/2552654,2513030,695019600,0,4,0.0,325.0,3,325.0,8,325.0,14,325.0,12,334.0,12,350.0,35,300.0,42,300.0,54,300.0
12645,Laquon Treadwell,WR,MIN,2016,0,29257,221,Mississippi,1,74,11210,0,0,803106000,R,5134,-9.8,34.3,5680,29.3,6412,24.5,6412,24.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12625,Ezekiel Elliott,RB,DAL,2016,0,29238,225,Ohio State,1,72,11265,0,0,806389200,R,7536,11.2,15.5,6543,21.3,6035,26.7,5914,28.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12650,Tyler Boyd,WR,CIN,2016,0,29288,197,Pittsburgh,2,73,11271,0,0,784875600,R,1796,-28.9,80.9,2111,72.3,3642,52.0,5031,42.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12648,Josh Doctson,WR,WAS,2016,0,29256,202,TCU,1,74,11289,0,0,0,R,4548,4.3,40.4,4931,35.7,4368,44.8,4281,48.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12646,Corey Coleman,WR,CLE,2016,0,29249,194,Baylor,1,71,11278,0,0,773470800,R,4931,19.0,38.6,4368,41.7,3161,57.6,3569,59.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12652,Michael Thomas,WR,NOS,2016,0,29281,212,Ohio State,2,75,11222,0,0,777013200,R,2690,1.9,64.9,2198,69.5,2801,66.8,3226,62.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12626,Derrick Henry,RB,TEN,2016,0,29279,247,Alabama,2,75,11238,0,0,774421200,R,2481,-2.8,67.9,2431,65.8,2916,65.1,3098,65.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12658,Sterling Shepard,WR,NYG,2016,0,29274,194,Oklahoma,2,70,11326,0,0,0,R,3161,19.9,57.9,2288,68.3,2198,77.8,2636,73.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12647,Will Fuller,WR,HOU,2016,0,29255,186,Notre Dame,1,72,11295,0,0,766472400,R,1497,2.8,90.1,1353,89.3,1623,92.8,2111,85.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12655,Leonte Carroo,WR,MIA,2016,0,29320,211,Rutgers,3,72,11277,0,2982804,759387600,R,1223,-15.1,98.8,2154,70.2,2027,83.8,2068,86.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12628,Alex Collins,RB,SEA,2016,0,29405,217,Arkansas,5,70,11279,0,0,777877200,R,280,-56.2,160.2,641,126.2,1326,104.0,1832,92.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12660,Pharoh Cooper,WR,RAM,2016,0,29351,203,South Carolina,4,71,11281,0,0,794552400,R,556,-25.8,136.5,591,130.0,1175,110.7,1623,100.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12632,Kenneth Dixon,RB,BAL,2016,0,29368,215,Louisiana Tech,4,70,11284,0,0,759128400,R,2198,29.3,75.5,1760,79.8,1223,104.8,1497,103.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12656,Rashard Higgins,WR,CLE,2016,0,29406,196,Colorado State,5,73,11384,0,0,781506000,R,233,-53.1,169.9,387,146.0,979,116.8,1381,107.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12675,Mike Thomas,WR,RAM,2016,0,29440,200,Southern Mississippi,6,73,11491,0,0,777013200,R,364,-39.7,150.6,357,147.8,1151,110.9,1223,114.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12651,Braxton Miller,WR,HOU,2016,0,29319,201,Ohio State,3,73,11261,0,0,723099600,R,568,-18.5,135.3,667,124.3,999,116.8,1223,114.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12629,Devontae Booker,RB,DEN,2016,0,29370,219,Utah,4,71,11270,0,0,706942800,R,960,10.3,110.4,903,109.7,903,120.7,1151,116.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12666,De'Runnya Wilson,WR,FA,2016,0,0,0,Mississippi State,0,0,11331,0,0,0,R,39,-97.7,241.4,125,197.1,591,143.8,979,121.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12631,Paul Perkins,RB,NYG,2016,0,29383,208,UCLA,5,70,11351,0,0,784962000,R,769,10.6,121.5,455,140.8,723,132.1,868,128.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12657,Tajae Sharpe,WR,TEN,2016,0,29374,194,Massachusetts,5,74,11325,0,0,788158800,R,162,-46.0,186.7,395,145.0,628,140.7,738,139.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12634,Jordan Howard,RB,CHI,2016,0,29384,230,Indiana,5,72,11339,0,0,783752400,R,603,11.6,131.1,579,130.9,615,142.7,709,144.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12676,Hunter Henry,TE,SDC,2016,0,29269,250,Arkansas,2,77,11299,0,0,786776400,R,513,19.9,139.3,187,177.8,473,159.2,579,155.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12635,Jonathan Williams,RB,BUF,2016,0,29390,220,Arkansas,5,71,11405,0,2980077,760165200,R,310,10.0,156.8,411,144.0,419,166.8,483,167.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12649,Roger Lewis,WR,FA,2016,0,0,0,Bowling Green,0,0,11308,0,0,0,R,36,-51.6,246.6,115,200.3,253,195.0,411,175.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12611,Jared Goff,QB,RAM,2016,0,29235,215,California,1,76,11205,0,0,782110800,R,229,4.7,170.4,127,195.6,350,175.1,403,176.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12630,Kenyan Drake,RB,MIA,2016,0,29307,210,Alabama,3,73,11263,0,2979843,0,R,322,20.5,154.8,248,167.0,343,175.3,387,179.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12610,Carson Wentz,QB,PHI,2016,0,29236,237,North Dakota State,1,77,11257,0,0,725691600,R,176,7.1,183.1,195,176.9,269,190.2,322,187.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12662,Aaron Burbridge,WR,SFO,2016,0,29447,206,Michigan State,6,72,11497,0,0,756622800,R,51,-26.5,232.1,98,205.3,191,205.6,303,189.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12640,Josh Ferguson,RB,FA,2016,0,0,0,Illinois,0,0,11293,0,0,0,R,94,-1.9,207.8,60,225.0,187,205.9,274,192.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12627,CJ Prosise,RB,SEA,2016,0,29324,220,Notre Dame,3,72,11319,0,0,769410000,R,979,27.3,109.2,868,111.0,681,136.4,166,224.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12654,Kenny Lawler,WR,SEA,2016,0,29477,203,California,7,74,11220,0,0,772520400,R,6,-79.0,310.5,22,259.5,104,231.5,162,225.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12672,Daniel Braverman,WR,CHI,2016,0,29464,177,Western Michigan,7,70,11514,0,0,749192400,R,72,60.2,214.8,42,240.2,41,275.0,162,225.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12677,Austin Hooper,TE,ATL,2016,0,29315,254,Stanford,3,76,11301,0,0,0,R,203,54.5,177.4,75,217.3,102,231.9,135,231.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12612,Paxton Lynch,QB,DEN,2016,0,29260,244,Memphis,1,79,11206,0,0,761029200,R,153,18.8,189.3,33,246.2,172,208.2,133,232.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12669,Malcolm Mitchell,WR,NEP,2016,0,29346,198,Georgia,4,72,11312,0,0,743144400,R,220,56.0,173.8,207,173.7,111,229.8,113,242.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12643,Keith Marshall,RB,WAS,2016,0,29476,219,Georgia,7,71,11309,0,0,761374800,R,286,56.8,159.8,291,156.8,135,216.6,96,251.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12665,Geronimo Allison,WR,FA,2016,0,0,0,Illinois,0,0,11550,0,0,0,R,4,-66.1,320.0,34,243.4,67,253.9,83,259.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12638,Keenan Reynolds,WR,BAL,2016,0,29416,205,Navy,6,71,11472,0,0,0,R,9,-32.0,296.5,4,313.5,51,264.5,78,264.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12633,Kelvin Taylor,RB,SFO,2016,0,29445,207,Florida,6,70,11495,0,0,749192400,R,18,-15.8,277.2,26,251.7,54,261.4,74,269.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12680,Nick Vannett,TE,SEA,2016,0,29328,257,Ohio State,3,78,11329,0,0,0,R,36,28.0,246.5,12,284.5,42,274.5,65,274.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12674,Devon Cajuste,WR,FA,2016,0,0,0,Stanford,0,0,11551,0,0,0,R,14,-39.0,286.0,58,225.9,74,247.0,58,278.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12644,Tre Madden,RB,FA,2016,0,0,0,Southern California,0,0,11665,0,0,0,R,11,-12.5,292.0,18,266.5,39,279.5,57,279.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12394,DeAndre Carter,WR,FA,2015,0,28947,188,Sacramento State,0,68,10738,deandrecarter/2553502,0,734418000,0,4,-45.0,325.0,3,325.0,39,280.0,56,280.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12614,Christian Hackenberg,QB,NYJ,2016,0,29284,223,Penn State,2,76,11297,0,0,792738000,R,48,54.3,233.7,19,264.2,32,288.0,54,280.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12390,Terrell Watson,RB,FA,2015,0,28980,240,Azusa Pacific,0,73,10675,terrellwatson/2553617,0,745995600,0,31,32.0,251.5,34,245.5,36,283.5,52,283.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12639,Tyler Ervin,RB,HOU,2016,0,29353,192,San Jose State,4,70,11355,0,0,749970000,R,87,46.5,209.9,106,202.8,60,256.4,44,292.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12661,Bralon Addison,WR,FA,2016,0,0,197,Oregon,0,69,11758,0,0,0,R,4,-16.5,325.0,3,325.0,14,308.5,43,292.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
10800,Stephen Hill,WR,NYJ,2012,0,25753,215,Georgia Tech,2,76,7445,stephenhill/2533537,14910,672555600,0,4,-27.0,325.0,3,325.0,21,298.0,36,298.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12673,Charone Peake,WR,NYJ,2016,0,29475,209,Clemson,7,74,11410,0,0,719211600,R,92,73.7,208.1,169,181.5,38,281.8,30,304.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12641,Aaron Green,RB,FA,2016,0,0,0,TCU,0,0,11583,0,0,0,R,4,-45.6,325.0,11,288.5,40,279.4,25,309.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12664,Thomas Duarte,TE,MIA,2016,0,29465,231,UCLA,7,74,11292,0,0,796539600,R,4,-32.2,325.0,8,294.0,27,292.8,25,309.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12374,Mario Alford,WR,CIN,2015,0,28626,180,West Virginia,7,69,10611,marioalford/2552650,3052686,698994000,0,67,108.1,216.9,11,288.6,8,325.0,25,309.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12167,Kenny Hilliard,RB,HOU,2015,0,28623,226,LSU,7,71,10608,0,0,688885200,0,4,-14.0,325.0,3,325.0,13,311.0,24,311.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
11686,TJ Jones,WR,DET,2014,0,27717,190,Notre Dame,6,72,9419,t.j.jones/2543836,16880,711522000,0,14,25.5,288.0,3,325.0,12,313.5,22,313.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
9706,Chase Daniel,QB,FA,2009,ChaseDaniel,9678,225,Missouri,0,72,5170,chasedaniel/81284,12471,529045200,0,4,-10.0,325.0,12,286.5,11,315.0,20,315.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12620,Dak Prescott,QB,DAL,2016,0,29369,226,Mississippi State,4,74,11318,0,0,743922000,R,56,88.8,230.7,29,249.8,9,319.5,17,319.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12622,Vernon Adams,QB,FA,2016,0,0,0,Oregon,0,0,11268,0,0,0,R,4,-3.0,325.0,8,294.3,8,322.0,16,322.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12613,Connor Cook,QB,OAK,2016,0,29334,217,Michigan State,4,76,11280,0,0,728283600,R,8,23.0,300.0,4,314.0,8,323.0,15,323.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12653,Jalin Marshall,WR,FA,2016,0,29791,0,Ohio State,0,0,11562,0,0,0,R,4,-1.5,325.0,6,301.0,8,323.5,15,323.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12659,Jay Lee,WR,FA,2016,0,29780,0,Baylor,0,0,11533,0,0,0,R,4,-0.5,325.0,3,325.0,8,324.5,15,324.5,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
11342,Fozzy Whittaker,RB,FA,2012,FozzyWhitt,26596,205,Texas,0,70,8318,0,15755,604126800,0,4,-38.5,325.0,3,325.0,34,286.5,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
7957,Dan Orlovsky,QB,DET,2005,danorlovsky7,7321,215,Connecticut,5,77,3227,danorlovsky/2506481,8559,430030800,0,4,-33.9,325.0,22,259.0,29,291.1,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12636,Wendell Smallwood,RB,PHI,2016,0,29387,208,West Virginia,5,70,11451,0,0,759560400,R,179,110.9,182.3,39,241.2,27,293.2,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12637,Peyton Barber,RB,FA,2016,0,0,0,Auburn,0,0,11708,0,0,0,R,62,68.5,225.8,78,215.7,26,294.3,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12726,Keyarris Garrett,WR,FA,2016,0,0,207,Tulsa,0,76,11409,0,0,0,R,147,103.8,191.3,138,190.3,24,295.2,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12681,Jerell Adams,TE,NYG,2016,0,29418,247,South Carolina,6,77,11283,0,0,725778000,R,39,53.8,241.4,17,270.5,24,295.2,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12663,Jordan Payton,WR,CLE,2016,0,29388,207,UCLA,5,73,11403,0,0,746859600,R,195,146.8,178.3,35,243.2,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12331,Keith Mumphery,WR,HOU,2015,0,28563,215,Michigan State,5,72,10550,0,2515420,707720400,0,4,0.0,325.0,18,268.1,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12670,Demarcus Ayers,WR,PIT,2016,0,29463,182,Houston,7,69,11515,0,0,0,R,19,50.8,274.2,12,286.2,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
9718,Seyi Ajirotutu,WR,FA,2010,satutu19,24435,215,Fresno State,0,75,5754,seyiajirotutu/497260,13524,550472400,0,4,0.0,325.0,10,289.5,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12615,Cardale Jones,QB,BUF,2016,0,29373,253,Ohio State,4,77,10325,0,2976299,717742800,R,32,74.8,250.2,9,290.5,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
10674,Andre Holmes,WR,FA,2011,dreholmes18,25234,210,Hillsdale,0,76,6954,andreholmes/2495453,14403,582440400,0,26,64.2,260.8,8,295.3,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
9429,Mark Sanchez,QB,NYJ,2009,Mark_Sanchez,9269,225,Southern Cal,1,74,5192,marksanchez/79858,12482,532069200,0,5,10.0,315.0,7,299.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12671,Kolby Listenbee,WR,BUF,2016,0,29426,197,TCU,6,72,11354,0,2971544,759474000,R,9,29.5,295.5,6,305.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
9452,Darrius Heyward-Bey,WR,OAK,2009,theDHB85,9271,219,Maryland,1,74,5093,darriusheyward-bey/80427,12570,541314000,0,4,0.0,325.0,4,318.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12857,DeAndre Washington,RB,OAK,2016,0,29377,204,Texas Tech,5,68,11446,0,0,730357200,R,104,122.6,202.4,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12846,Daniel Lasco,RB,NOS,2016,0,29471,209,California,7,72,11519,0,0,718606800,R,50,92.4,232.6,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12785,Demarcus Robinson,WR,KCC,2016,0,29360,203,Florida,4,73,11438,0,0,0,R,45,88.1,236.9,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12678,Tyler Higbee,TE,RAM,2016,0,29344,249,Western Kentucky,4,78,11430,0,0,725864400,R,39,84.0,241.0,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12861,Marquez North,WR,FA,2016,0,0,223,Tennessee,0,75,11589,0,0,0,R,27,68.4,256.6,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12809,Moritz Boehringer,WR,MIN,2016,0,29414,227,Germany,6,76,11470,0,0,0,R,22,60.5,264.5,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12777,Ricardo Louis,WR,CLE,2016,0,29348,215,Auburn,4,74,11432,0,0,0,R,22,60.0,265.0,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12773,Chris Moore,WR,BAL,2016,0,29341,206,Cincinnati,4,73,11429,0,0,740206800,R,17,44.5,280.5,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12858,Marshaun Coprich,RB,FA,2016,0,0,207,Illinois State,0,68,11656,0,0,0,R,15,40.5,284.5,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12845,Dwayne Washington,RB,DET,2016,0,29470,226,Washington,7,74,11518,0,0,0,R,13,36.0,289.0,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12869,Devon Johnson,RB,FA,2016,0,0,244,Marshall,0,73,11641,0,0,743835600,R,12,35.5,289.5,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
10318,Lance Kendricks,TE,STL,2011,0,24834,250,Wisconsin,2,75,6614,lancekendricks/2495187,14007,570517200,0,12,34.7,290.3,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12867,Brandon Wilds,RB,FA,2016,0,0,220,South Carolina,0,74,11682,0,0,743317200,R,9,26.5,298.5,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12623,Jeff Driskel,QB,SFO,2016,0,29441,234,Louisiana Tech,6,76,11340,0,0,735541200,R,8,24.0,301.0,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12732,Terron Beckham,RB,FA,2016,0,0,0,0,0,0,0,0,0,0,R,8,23.5,301.5,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12868,Ben Braunecker,TE,FA,2016,0,0,250,Harvard,0,75,11587,0,0,0,R,7,20.0,305.0,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
9456,Donald Brown,RB,IND,2009,Donaldb31,9291,207,Connecticut,1,70,5133,donaldbrown/2507779,12489,545115600,0,7,19.5,305.5,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12617,Cody Kessler,QB,CLE,2016,0,29327,220,Southern California,3,73,11305,0,0,737096400,R,7,19.0,306.0,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12832,Darius Jackson,RB,DAL,2016,0,29450,221,Eastern Michigan,6,72,11500,0,0,754722000,R,6,16.5,308.5,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12317,CJ Uzomah,TE,CIN,2015,0,28545,271,Auburn,5,78,10534,c.j.uzomah/2552559,2574576,726987600,0,6,15.0,310.0,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12792,Seth DeValve,TE,CLE,2016,0,29372,245,Princeton,4,76,11444,0,0,728283600,R,5,11.0,314.0,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
12561,Quan Bray,WR,FA,2015,0,28740,182,Auburn,0,70,10807,0,2574545,735973200,0,5,9.5,315.5,3,325.0,8,325.0,14,325.0,12,350.0,12,350.0,35,300.0,42,300.0,54,300.0
10064,2020 4th,PICK,PICK,2016,0,0,0,0,0,0,0,0,0,6.80E+008,R,4,129.9,442.1,3,442.1,7,571.9,13,571.9,17,321.4,16,321.4,34,321.4,41,321.4,53,321.4
